female;phsrank;BA;AA;black;hispanic;id;exper;jc;univ;lwage;stotal;smcity;medcity;submed;lgcity;sublg;vlgcity;subvlg;ne;nc;south;totcoll
1;50;1;0;0;0;77263;105;.1777775;5.399.993;2.420.752;0;1;0;0;0;0;0;0;0;1;0;5.577.771
0;50;1;0;0;0;77291;80;1.6;3.088.887;3.206.213;0;0;0;1;0;0;0;0;1;0;0;4.688.888
1;50;0;0;0;0;77292;148;0;1.333.333;280.336;0;0;0;0;0;1;0;0;0;0;1;1.333.333
0;50;0;0;0;0;77323;159;0;0;2.429.218;0;1;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;1;77325;126;0;1.4;2.659.665;0;0;0;0;0;0;1;0;1;0;0;1.4
1;50;0;0;0;0;77341;118;2.633.333;0;3.196.522;0;0;0;0;0;0;1;0;0;0;1;2.633.333
1;50;1;0;0;0;77387;33;0;3.366.667;2.397.895;0;0;1;0;0;0;0;0;0;0;1;3.366.667
0;50;0;0;0;0;77393;129;2.344.442;0;2.287.471;0;0;1;0;0;0;0;0;0;0;1;2.344.442
0;50;1;0;0;0;77409;149;0;2.177.775;2.531.427;0;0;1;0;0;0;0;0;0;1;0;2.177.775
1;50;0;0;0;0;77413;160;0;0;229.243;0;1;0;0;0;0;0;0;0;0;0;0
1;50;0;0;0;0;77422;71;0;0;194.591;0;0;0;0;0;0;0;0;0;1;0;0
0;50;1;0;0;0;77443;96;0;4.399.992;2.637.198;0;1;0;0;0;0;0;0;0;1;0;4.399.992
1;50;0;0;0;0;77454;138;0;0;193.563;0;1;0;0;0;0;0;0;0;0;1;0
1;50;0;0;0;0;77463;140;.2;.6;1.909.543;0;0;0;0;0;1;0;0;0;1;0;.8
1;50;1;0;0;0;77471;115;0;4.3;1.883.897;0;0;1;0;0;0;0;0;0;0;1;4.3
0;50;1;0;1;0;77525;46;0;4.166.667;2.813.411;0;0;0;0;0;0;1;0;1;0;0;4.166.667
1;50;0;0;1;0;77533;139;0;0;120.896;0;0;1;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;77536;163;0;0;2.525.729;0;0;1;0;0;0;0;0;0;1;0;0
0;50;0;0;1;0;77540;161;0;0;2.457.877;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;1;0;77561;74;0;1.166.667;1.636.999;0;0;0;0;0;0;0;1;0;0;1;1.166.667
0;50;0;0;0;0;77566;64;0;0;2.014.903;0;0;0;0;0;0;1;0;0;0;0;0
0;50;0;0;0;0;77576;144;0;0;2.525.729;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;77605;127;0;5.633.333;3.103.457;0;0;0;0;0;0;1;0;1;0;0;5.633.333
1;50;0;0;0;0;77639;85;0;0;1.798.223;0;0;0;0;0;1;0;0;0;0;0;0
0;50;0;0;0;0;77706;131;0;0;2.014.903;0;0;0;0;0;0;0;1;0;1;0;0
0;50;0;0;0;0;77713;104;0;6.7;2.677.279;0;0;0;0;0;1;0;0;0;1;0;6.7
0;50;1;0;0;0;77719;138;0;5.222.209;2.669.599;0;0;0;0;0;0;0;1;0;1;0;5.222.209
0;50;1;0;0;0;77728;93;0;4.3;193.563;0;1;0;0;0;0;0;0;0;0;1;4.3
1;50;1;0;0;0;77729;95;0;4.311.104;2.634.819;0;1;0;0;0;0;0;0;0;1;0;4.311.104
1;50;0;0;0;0;77753;141;0;1.066.667;1.373.715;0;0;0;0;0;0;0;0;0;1;0;1.066.667
0;50;0;0;1;0;77757;140;.7333333;0;2.570.319;0;0;0;0;0;0;1;0;0;0;0;.7333333
1;50;0;0;0;0;77761;146;0;0;2.082.371;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;77773;146;0;7.5;2.397.895;0;0;0;0;0;0;0;0;0;1;0;7.5
1;50;1;0;0;0;77793;147;1.777.775;3.022.217;2.302.585;0;0;0;0;0;0;0;0;0;0;1;4.799.992
0;50;1;0;0;0;77794;158;0;4.066.667;194.591;0;0;0;1;0;0;0;0;1;0;0;4.066.667
0;50;0;0;0;0;77799;161;0;0;2.636.912;0;0;1;0;0;0;0;0;0;0;1;0
1;50;1;0;0;0;77833;92;0;475.555;2.122.262;0;0;0;0;0;0;0;0;0;1;0;475.555
1;50;0;0;0;0;77837;137;1.2;5;270.805;0;0;0;0;0;0;0;0;0;1;0;6.2
0;50;1;0;0;0;77841;129;0;4.166.667;2.821.379;0;0;0;0;0;0;0;1;1;0;0;4.166.667
1;50;0;0;1;0;77854;155;0;1.166.667;2.065.596;0;0;0;0;0;0;0;0;0;0;1;1.166.667
1;50;1;0;0;0;77855;45;.3;4.566.667;2.261.763;0;0;0;0;0;0;0;0;0;1;0;4.866.667
1;50;1;0;0;0;77871;107;0;4.466.667;2.351.375;0;0;0;0;1;0;0;0;0;1;0;4.466.667
0;50;0;0;0;0;77873;117;2.111.108;0;2.133.509;0;0;0;0;0;0;0;0;0;0;0;2.111.108
1;50;0;1;0;0;77881;102;2.2;1.566.667;2.442.347;0;0;0;1;0;0;0;0;1;0;0;3.766.667
0;50;1;0;0;0;77892;107;0;5.133.333;26.946;0;0;0;0;0;1;0;0;1;0;0;5.133.333
1;50;1;0;0;0;77918;72;0;4.555.554;2.039.385;0;0;0;0;0;0;0;1;1;0;0;4.555.554
0;50;0;0;0;0;77922;94;0;0;1.976.452;0;0;0;0;0;0;0;0;0;0;1;0
1;50;1;0;0;0;77924;134;0;4.488.882;280.336;0;0;0;0;1;0;0;0;0;1;0;4.488.882
1;50;1;0;0;0;77927;122;.2222219;4.088.883;2.914.277;0;0;0;0;1;0;0;0;0;0;1;4.311.105
1;50;1;0;1;0;77936;101;0;4.199.994;1.589.235;0;0;1;0;0;0;0;0;0;0;1;4.199.994
1;50;1;0;1;0;77946;119;1.233.333;3.266.667;2.484.907;0;0;0;0;0;0;0;0;0;0;1;4.5
0;50;0;0;1;0;77967;89;2.3;4.666.667;2.324.133;0;1;0;0;0;0;0;0;0;0;1;6.966.666
0;50;0;0;0;0;77986;166;0;0;2.621.039;0;1;0;0;0;0;0;0;1;0;0;0
0;50;0;0;0;0;78018;120;0;1.9;2.079.442;0;0;0;0;0;0;0;0;0;0;1;1.9
1;50;1;0;1;0;78044;84;0;5.566.667;270.805;0;0;0;0;0;0;1;0;0;0;1;5.566.667
1;50;0;0;0;0;78073;129;0;0;2.014.903;0;0;0;0;0;0;0;0;0;0;1;0
0;50;1;0;0;0;78084;127;0;4.333.333;2.731.956;0;0;0;0;0;0;0;0;0;0;1;4.333.333
0;50;1;0;0;0;78090;126;0;4.066.667;3.036.554;0;0;0;0;1;0;0;0;0;1;0;4.066.667
0;50;0;0;0;0;78093;164;0;.8333333;2.549.445;0;0;0;0;0;0;0;0;0;0;1;.8333333
1;50;1;0;0;0;78095;151;0;4.133.333;2.340.931;0;0;0;0;0;0;0;0;0;0;1;4.133.333
1;50;1;0;0;0;78113;98;0;3.999.996;2.841.998;0;0;0;0;0;0;0;1;0;1;0;3.999.996
0;50;0;0;0;0;78118;166;0;0;2.669.599;0;0;0;0;0;0;0;0;0;1;0;0
0;50;1;0;1;0;78128;129;0;4.566.667;2.079.442;0;1;0;0;0;0;0;0;0;0;1;4.566.667
0;50;0;0;1;0;78134;147;0;0;1.986.503;0;1;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;78150;121;0;6.1;312.676;0;0;0;0;0;0;0;0;0;0;1;6.1
0;50;0;0;0;0;78171;130;0;3.266.667;280.336;0;1;0;0;0;0;0;0;1;0;0;3.266.667
1;50;0;0;0;0;78210;10;0;0;.6931472;0;0;0;0;0;0;0;0;0;0;1;0
1;50;0;0;1;0;78215;161;0;0;2.282.689;0;0;0;0;0;0;1;0;1;0;0;0
0;50;0;0;0;0;78226;160;0;1.977.775;2.931.194;0;0;0;0;0;0;0;0;0;0;1;1.977.775
0;50;1;0;0;1;78234;161;0;4.733.333;2.204.072;0;1;0;0;0;0;0;0;0;0;1;4.733.333
1;50;1;0;0;0;78251;132;0;4.533.333;2.351.375;0;0;1;0;0;0;0;0;0;0;0;4.533.333
0;50;1;0;0;0;78255;54;0;6.1;2.280.112;0;0;0;0;1;0;0;0;0;0;0;6.1
1;50;0;1;0;0;78258;145;2.433.333;0;2.240.709;0;1;0;0;0;0;0;0;0;0;1;2.433.333
0;50;0;0;1;0;78261;94;0;0;2.491.754;0;0;0;0;0;0;0;0;0;0;1;0
1;50;0;0;0;0;78304;129;0;0;1.927.892;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;1;78313;163;0;.4;2.677.279;0;0;0;0;0;0;1;0;0;0;0;.4
0;50;0;1;0;0;78330;131;2.9;0;274.084;0;0;1;0;0;0;0;0;0;0;0;2.9
1;50;0;0;0;0;78332;40;0;0;1.386.294;0;0;1;0;0;0;0;0;0;1;0;0
1;50;0;0;1;0;78370;144;0;0;2.497.946;0;0;0;0;0;0;1;0;0;0;1;0
1;50;0;0;0;0;78375;142;0;0;1.871.802;0;1;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;78376;131;0;0;303.145;0;0;1;0;0;0;0;0;0;0;1;0
1;50;1;0;0;0;78388;108;0;4.466.667;1.800.058;0;1;0;0;0;0;0;0;0;0;1;4.466.667
1;50;0;0;0;0;78397;121;0;0;1.519.826;0;0;0;1;0;0;0;0;0;1;0;0
0;50;0;0;0;0;78399;104;0;7.5;2.397.895;0;1;0;0;0;0;0;0;0;0;1;7.5
1;50;0;0;0;0;78404;100;0;0;1.909.543;0;1;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;78429;141;0;0;.731657;0;0;0;0;0;0;0;0;0;1;0;0
0;50;1;0;0;0;78430;46;3.379.999;1.811.109;2.326.491;0;1;0;0;0;0;0;0;1;0;0;5.191.107
0;50;1;0;0;0;78436;134;0;4.377.769;2.667.228;0;0;0;0;0;0;0;0;0;0;1;4.377.769
1;50;0;0;0;0;78437;48;0;0;1.704.748;0;0;0;0;0;0;0;0;0;1;0;0
0;50;0;0;0;0;78453;124;0;6.716.667;2.357.073;0;0;0;0;0;0;0;0;0;1;0;6.716.667
0;50;0;0;0;0;78465;116;.4166667;7.5;2.161.943;0;0;1;0;0;0;0;0;0;0;0;7.916.667
0;50;0;0;0;0;78477;164;0;0;2.302.585;0;0;0;0;1;0;0;0;1;0;0;0
0;50;1;0;0;0;78492;151;0;2.666.667;2.351.375;0;0;0;0;0;0;1;0;0;0;1;2.666.667
0;50;1;0;0;0;78542;145;0;4.4;1.599.283;0;0;0;0;0;0;0;0;0;0;1;4.4
0;50;0;0;1;0;78554;147;0;0;2.297.573;0;0;0;0;1;0;0;0;1;0;0;0
1;50;0;0;0;1;78572;138;0;0;2.015.672;0;0;0;0;0;0;1;0;0;0;0;0
0;50;0;0;0;0;78593;162;0;0;261.274;0;1;0;0;0;0;0;0;0;0;1;0
1;50;0;0;0;0;78611;141;0;0;1.856.487;0;1;0;0;0;0;0;0;0;0;1;0
0;50;0;1;0;0;78628;143;2.333.333;0;2.149.329;0;0;0;0;0;0;0;0;0;1;0;2.333.333
0;50;0;0;0;0;78636;106;0;0;2.759.571;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;78675;161;0;0;14.102;0;0;0;0;0;0;0;0;1;0;0;0
0;50;1;0;0;0;78678;130;0;4.733.333;270.805;0;1;0;0;0;0;0;0;1;0;0;4.733.333
1;50;0;0;1;0;78679;96;0;6.166.667;2.639.057;0;0;0;0;1;0;0;0;0;0;1;6.166.667
0;50;0;0;0;1;78696;85;0;0;2.054.124;0;0;0;0;0;0;1;0;0;0;0;0
1;50;0;0;0;0;78727;164;0;0;3.490.809;0;0;0;0;0;1;0;0;0;0;1;0
0;50;0;0;0;0;78735;166;0;0;2.197.225;0;1;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;1;78773;157;0;.3;2.302.585;0;0;0;0;1;0;0;0;0;1;0;.3
1;50;0;0;0;0;78782;152;.4;0;1.455.287;0;0;0;0;1;0;0;0;0;1;0;.4
0;50;0;0;0;1;78788;145;0;0;1.962.908;0;1;0;0;0;0;0;0;0;0;0;0
1;50;1;0;0;0;78795;142;.2;4.233.333;2.283.937;0;0;0;0;0;0;0;0;0;1;0;4.433.333
0;50;1;0;0;0;78826;147;0;4.5;2.266.958;0;0;0;0;1;0;0;0;0;0;1;4.5
0;50;0;0;1;0;78834;35;0;0;1.344.477;0;0;1;0;0;0;0;0;0;1;0;0
0;50;1;0;0;1;78842;149;0;424.444;2.905.461;0;0;1;0;0;0;0;0;0;0;0;424.444
0;50;0;0;0;0;78899;152;0;.3;2.525.729;0;1;0;0;0;0;0;0;0;0;1;.3
0;50;0;0;0;0;78906;153;0;0;2.503.256;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;78926;132;1.733.333;.1;193.563;0;1;0;0;0;0;0;0;0;0;1;1.833.333
1;50;0;0;0;0;78981;117;0;0;1.742.168;0;0;1;0;0;0;0;0;0;1;0;0
0;50;0;0;0;0;78993;61;1.483.333;0;2.995.732;0;1;0;0;0;0;0;0;0;0;0;1.483.333
1;50;1;0;1;0;79001;128;0;4.466.667;2.484.907;0;1;0;0;0;0;0;0;0;0;1;4.466.667
0;50;0;0;0;0;79004;159;0;0;2.875.821;0;0;1;0;0;0;0;0;0;1;0;0
1;50;1;0;0;0;79013;148;0;4.677.775;2.421.801;0;1;0;0;0;0;0;0;0;0;0;4.677.775
0;50;0;0;0;0;79032;154;0;0;1.299.283;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;79054;86;0;2.155.553;1.658.228;0;0;1;0;0;0;0;0;0;1;0;2.155.553
1;50;0;0;0;0;79075;133;0;0;152.388;0;0;0;1;0;0;0;0;0;0;1;0
1;50;1;0;1;0;79085;130;0;5.133.333;.6931472;0;0;0;0;0;0;0;0;0;0;1;5.133.333
1;50;0;0;0;0;79089;164;0;.1333331;2.051.083;0;1;0;0;0;0;0;0;0;1;0;.1333331
1;50;0;1;0;0;79112;51;2.166.665;0;14.815;0;0;0;0;0;0;0;1;0;0;0;2.166.665
1;50;0;0;1;0;79115;16;0;0;1.504.077;0;0;0;0;0;0;0;0;0;0;1;0
1;50;1;0;0;0;79143;112;0;4;2.631.305;0;1;0;0;0;0;0;0;1;0;0;4
0;50;1;0;0;0;79145;124;0;4.766.667;2.766.927;0;0;1;0;0;0;0;0;0;0;1;4.766.667
0;50;1;0;0;0;79181;149;0;4.377.771;2.694.161;0;0;0;1;0;0;0;0;0;1;0;4.377.771
0;50;0;0;1;0;79212;161;.7;0;2.474.856;0;0;0;0;1;0;0;0;0;0;0;.7
0;50;0;0;0;0;79218;118;0;0;1.925.707;0;1;0;0;0;0;0;0;0;1;0;0
0;50;1;0;1;0;79220;40;0;4.666.667;2.142.701;0;0;0;0;0;0;0;0;0;0;1;4.666.667
1;50;0;0;1;0;79289;166;0;0;1.832.582;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;79298;123;.6;.2333333;1.927.892;0;0;0;0;0;0;0;0;0;0;1;.8333334
1;50;0;0;0;0;79318;136;0;0;1.348.985;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;1;0;79325;165;0;0;2.430.978;0;0;0;0;0;0;0;0;0;0;1;0
1;50;1;0;1;0;79328;162;0;4.4;2.243.745;0;0;0;0;1;0;0;0;1;0;0;4.4
0;50;0;0;0;0;79346;145;0;0;2.079.442;0;1;0;0;0;0;0;0;1;0;0;0
0;50;1;0;0;0;79356;112;1.933.333;2.9;204.095;0;0;0;0;0;0;0;0;0;0;1;4.833.333
1;50;0;0;0;0;79380;132;0;0;1.742.657;0;1;0;0;0;0;0;0;0;0;1;0
0;50;1;0;0;0;79440;150;2.744.442;2.399.996;219.532;0;0;0;0;0;0;0;0;0;0;1;5.144.438
1;50;0;0;1;0;79516;104;0;0;1.623.341;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;79536;157;0;0;2.484.907;0;0;0;0;0;0;0;0;1;0;0;0
0;50;1;0;0;1;79566;69;3.733.333;2.433.333;2.079.442;0;0;0;0;0;0;1;0;0;0;1;6.166.667
1;50;0;0;0;0;79570;149;1.955.553;0;2.081.377;0;0;0;0;0;0;0;0;0;0;0;1.955.553
1;50;0;0;1;0;79571;79;0;7.166.667;280.336;0;0;0;0;0;1;0;0;1;0;0;7.166.667
1;50;1;0;0;0;79596;140;0;4.033.333;2.738.903;0;0;0;0;0;1;0;0;0;1;0;4.033.333
1;50;0;0;0;0;79602;104;1.266.666;0;2.397.895;0;0;0;0;0;0;0;0;0;1;0;1.266.666
0;50;0;0;0;0;79637;44;0;0;3.101.093;0;0;0;0;0;0;1;0;1;0;0;0
0;50;0;0;0;0;79655;136;.2888885;0;2.479.245;0;1;0;0;0;0;0;0;0;0;0;.2888885
1;50;1;0;0;0;79675;140;2.166.667;1.966.667;2.306.328;0;1;0;0;0;0;0;0;0;0;0;4.133.333
1;50;0;0;0;1;79699;147;0;0;2.564.949;0;0;0;0;0;0;1;0;0;1;0;0
0;50;1;0;0;0;79709;144;0;2.599.996;2.772.589;0;0;0;0;1;0;0;0;0;0;1;2.599.996
1;50;1;0;1;0;79738;77;0;4.688.882;2.174.695;0;0;1;0;0;0;0;0;0;0;1;4.688.882
1;50;1;0;0;0;79769;82;.8333333;4.233.333;1.930.617;0;0;0;0;0;0;0;0;0;0;1;5.066.667
1;50;1;0;0;0;79771;78;0;5.3;2.248.044;0;0;0;0;0;0;0;0;0;0;1;5.3
0;50;1;0;0;0;79787;142;0;5.444.438;2.799.988;0;0;0;0;0;0;0;1;0;1;0;5.444.438
1;50;1;0;0;0;79788;156;0;4.166.667;2.953.607;0;1;0;0;0;0;0;0;0;0;1;4.166.667
0;50;1;0;0;0;79797;78;0;4.333.333;2.079.442;0;1;0;0;0;0;0;0;0;0;1;4.333.333
1;50;0;1;0;0;79799;131;2.033.333;0;2.386.394;0;0;0;0;0;0;0;1;0;1;0;2.033.333
1;50;1;0;0;0;79817;144;0;4.166.667;2.313.056;0;1;0;0;0;0;0;0;0;0;1;4.166.667
1;50;0;0;0;0;79821;123;0;0;1.586.072;0;1;0;0;0;0;0;0;0;0;0;0
0;50;0;0;0;0;79842;148;0;0;2.600.606;0;0;1;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;79855;163;0;.8222211;2.413.231;0;0;0;0;0;0;0;1;0;0;0;.8222211
1;50;0;0;0;0;79860;88;0;0;1.791.759;0;0;1;0;0;0;0;0;1;0;0;0
0;50;0;0;1;0;79867;137;0;.3999995;270.805;0;0;0;0;0;0;0;0;0;0;1;.3999995
1;50;0;1;0;0;79905;80;2.433.333;0;1.893.917;0;0;0;0;0;0;0;0;0;1;0;2.433.333
0;50;0;0;1;0;79908;129;0;0;1.609.438;0;0;1;0;0;0;0;0;0;0;1;0
1;50;0;0;0;0;79939;102;2.1;0;141.523;0;0;0;0;1;0;0;0;1;0;0;2.1
0;50;0;0;0;0;79953;135;0;3.833.333;2.302.585;0;0;0;0;1;0;0;0;0;1;0;3.833.333
0;50;0;0;0;0;79960;105;0;0;1.895.708;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;79962;82;0;0;2.714.898;0;0;0;0;0;0;0;0;0;0;1;0
1;50;0;0;0;0;79965;148;0;0;2.851.921;0;0;0;0;0;1;0;0;0;0;0;0
1;50;0;0;0;0;79985;99;0;.6666657;2.674.076;0;0;0;0;1;0;0;0;0;0;1;.6666657
0;50;0;0;0;0;79998;152;0;0;2.457.021;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;80005;134;.9777766;0;2.772.589;0;1;0;0;0;0;0;0;0;1;0;.9777766
0;50;1;0;0;0;80007;116;0;3.833.333;2.679.879;0;1;0;0;0;0;0;0;0;0;1;3.833.333
0;50;0;0;0;0;80035;156;0;1.033.333;3.178.054;0;0;0;0;0;0;0;0;0;0;1;1.033.333
1;50;0;0;0;0;80043;124;0;0;1.856.298;0;1;0;0;0;0;0;0;0;1;0;0
0;50;0;0;0;0;80074;121;0;5.622.213;260.269;0;0;0;0;0;0;0;0;0;0;1;5.622.213
1;50;0;0;0;0;80111;114;0;6.033.333;3.113.515;0;0;0;0;0;0;0;1;0;1;0;6.033.333
0;50;0;0;0;0;80121;84;0;0;1.926.056;0;0;0;0;1;0;0;0;0;0;0;0
1;50;0;0;0;1;80150;148;0;0;244.126;0;0;0;0;1;0;0;0;0;0;1;0
0;50;0;0;0;0;80202;105;0;0;2.174.751;0;1;0;0;0;0;0;0;1;0;0;0
0;50;1;0;1;0;80224;145;0;5.966.667;305.988;0;0;0;0;0;0;0;0;0;0;1;5.966.667
0;50;0;0;0;0;80239;164;0;1.5;2.456.736;0;0;1;0;0;0;0;0;0;0;1;1.5
0;50;1;0;0;0;80241;124;0;5.066.667;3.258.096;0;0;0;0;1;0;0;0;0;0;1;5.066.667
0;50;1;0;0;0;80242;96;1.866.665;346.666;261.007;0;0;0;1;0;0;0;0;0;0;1;5.333.325
0;50;1;0;0;0;80250;131;0;5.6;2.890.372;0;0;0;0;0;0;0;0;0;0;0;5.6
1;50;0;0;1;0;80286;93;0;0;1.410.987;0;0;0;0;1;0;0;0;0;0;1;0
0;50;1;0;0;0;80328;131;0;4.044.442;1.961.658;0;0;0;0;0;1;0;0;0;1;0;4.044.442
0;50;0;0;0;0;80349;134;0;0;1.909.543;0;0;0;0;0;0;0;0;0;0;1;0
1;50;0;0;0;0;80350;66;0;0;1.527.983;0;1;0;0;0;0;0;0;0;0;0;0
1;50;0;0;0;0;80358;146;0;0;1.976.452;0;1;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;80359;166;0;0;1.967.112;0;0;0;0;0;0;0;0;0;1;0;0
1;50;0;0;0;0;80371;139;0;2.288.886;1.805.826;0;0;0;0;0;1;0;0;0;1;0;2.288.886
1;50;1;0;0;0;80376;122;0;4.4;2.120.264;0;0;0;0;0;1;0;0;0;0;1;4.4
0;50;0;0;0;1;80383;161;0;0;2.302.585;0;0;0;0;0;0;1;0;0;0;1;0
1;50;0;0;0;0;80389;105;.0888887;0;2.379.247;0;0;0;0;0;0;0;1;0;0;0;.0888887
0;50;1;0;0;0;80393;162;2.622.219;2.999.994;287.168;0;0;1;0;0;0;0;0;0;0;1;5.622.212
0;50;0;1;0;0;80470;147;2.133.333;0;1.871.802;0;1;0;0;0;0;0;0;0;0;1;2.133.333
1;50;0;0;0;0;80476;165;0;0;2.115.049;0;0;0;0;0;0;0;0;0;0;1;0
0;50;0;0;1;0;80516;65;0;0;1.264.126;0;1;0;0;0;0;0;0;0;1;0;0
0;50;0;1;0;0;80528;129;2.688.885;0;2.057.463;0;0;0;0;1;0;0;0;0;1;0;2.688.885
0;50;1;0;0;0;80549;131;1.1;4.077.771;267.031;0;1;0;0;0;0;0;0;0;0;0;5.177.771
1;50;0;0;0;0;80600;30;0;0;1.597.552;0;0;0;0;0;0;0;0;0;1;0;0
1;50;0;0;0;0;80607;34;0;0;1.871.857;0;1;0;0;0;0;0;0;0;1;0;0
1;50;1;0;0;0;80616;95;0;5;2.524.647;0;0;0;0;0;1;0;0;1;0;0;5
1;50;0;0;0;0;80617;151;0;0;1.559.847;0;1;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;80623;97;0;7.266.667;2.797.281;0;0;0;0;0;0;1;0;1;0;0;7.266.667
1;50;1;0;0;0;80632;120;.3;4.3;1.667.707;0;0;0;0;0;0;0;0;1;0;0;4.6
1;50;0;0;1;0;80706;68;0;0;1.321.756;0;0;0;0;0;0;0;0;0;0;1;0
1;50;0;0;0;0;80713;98;0;2.133.333;1.967.112;0;0;1;0;0;0;0;0;0;1;0;2.133.333
0;50;0;0;0;0;80715;60;0;4.222.217;1.832.582;0;1;0;0;0;0;0;0;0;0;0;4.222.217
1;50;0;0;0;0;80741;137;0;1.566.667;2.106.841;0;0;0;0;0;0;0;0;0;0;1;1.566.667
1;50;0;0;1;0;80766;166;0;0;2.014.903;0;1;0;0;0;0;0;0;0;0;1;0
0;50;0;0;1;0;80785;166;0;0;2.515.678;0;1;0;0;0;0;0;0;0;0;1;0
0;50;0;0;0;0;80786;142;0;0;2.083.896;0;0;0;1;0;0;0;0;0;1;0;0
0;50;1;0;0;0;80788;143;0;3.266.667;2.912.351;0;0;0;0;0;0;1;0;0;1;0;3.266.667
1;50;0;0;1;0;80806;121;0;0;2.333.357;0;0;0;0;0;0;0;0;0;0;1;0
0;50;1;0;0;0;80814;114;2.133.333;3.133.333;194.591;0;1;0;0;0;0;0;0;0;0;1;5.266.667
0;50;1;0;0;0;80821;152;3.033.333;1.3;2.616.243;0;0;0;1;0;0;0;0;0;0;1;4.333.333
1;50;1;0;1;0;80827;105;0;4.366.667;2.453.665;0;0;1;0;0;0;0;0;1;0;0;4.366.667
1;50;1;0;1;0;80851;105;0;3.666.667;1.556.076;0;1;0;0;0;0;0;0;0;0;1;3.666.667
0;50;1;0;0;0;80853;101;0;4.333.333;2.484.907;0;0;0;0;1;0;0;0;0;0;1;4.333.333
0;50;0;0;0;0;80892;163;0;0;2.341.805;0;0;0;0;0;0;0;0;0;0;1;0
1;50;0;0;0;0;80895;46;0;5.7;239.779;0;0;0;0;1;0;0;0;1;0;0;5.7
1;50;0;0;0;0;80899;150;0;0;1.768.197;0;0;0;0;0;0;0;0;0;0;1;0
1;50;0;0;0;0;80919;163;0;0;2.155.434;0;1;0;0;0;0;0;0;0;0;1;0
1;50;1;0;0;0;80930;140;0;4.3;2.140.066;0;0;0;0;0;0;0;1;0;1;0;4.3
0;50;1;0;0;0;80947;163;0;4.666.657;2.867.899;0;0;0;0;0;1;0;0;0;1;0;4.666.657
1;50;0;0;0;0;80964;164;0;0;2.484.907;0;0;0;1;0;0;0;0;1;0;0;0
0;50;0;0;0;0;80966;152;0;0;2.038.809;0;0;1;0;0;0;0;0;0;0;1;0
0;50;1;0;0;0;80989;143;0;4.266.667;2.148.434;0;0;0;0;0;0;0;1;0;1;0;4.266.667
1;50;1;0;0;0;81001;107;0;4.266.661;2.291.471;0;0;1;0;0;0;0;0;0;0;1;4.266.661
0;50;0;0;1;0;81012;164;0;0;2.624.669;0;0;1;0;0;0;0;0;1;0;0;0
1;50;0;0;0;0;81015;151;0;0;2.588.516;0;0;0;0;0;0;1;0;0;1;0;0
1;50;0;0;1;0;81027;100;0;0;162.924;0;0;0;0;1;0;0;0;0;1;0;0
1;50;0;0;1;0;81054;57;0;0;200.168;0;0;0;0;0;0;0;0;0;0;1;0
1;50;1;0;0;0;81073;119;0;4.833.333;1.962.908;0;1;0;0;0;0;0;0;0;1;0;4.833.333
0;50;0;0;0;0;81097;93;0;0;2.762.433;0;0;0;0;0;0;0;0;0;1;0;0
1;50;0;0;0;0;81116;74;0;0;1.927.572;0;0;0;1;0;0;0;0;0;1;0;0
0;50;0;0;0;0;81146;163;0;0;3.251.666;0;1;0;0;0;0;0;0;0;0;0;0
1;50;0;0;0;0;81148;146;.5111104;0;177.001;0;0;0;0;0;0;0;0;0;0;1;.5111104
0;50;0;0;0;0;81155;160;0;0;2.397.895;0;0;0;0;0;0;0;0;0;1;0;0
1;50;0;0;1;0;81157;108;0;2.133.333;2.034.705;0;1;0;0;0;0;0;0;0;0;1;2.133.333
0;50;1;0;0;0;81179;131;0;1.1;2.590.267;0;0;0;0;0;0;0;0;0;0;1;1.1
0;50;1;0;0;0;81189;150;0;4.3;3.019.761;0;1;0;0;0;0;0;0;0;0;1;4.3
1;50;1;0;0;0;81212;109;2.133.333;1.533.331;2.014.903;0;1;0;0;0;0;0;0;0;0;1;3.666.665
1;50;1;0;0;0;81222;130;2.133.333;2.1;2.326.491;0;0;0;0;0;0;0;1;1;0;0;4.233.334
